cod_imovel;date;corrected_date;mean_ndvi
RS-4318002-E3469EC60E2D44F9A486DA75DBB09CB5;20230729;22/01/2022;0.2763802812015117
PR-4119905-4F9D000D0DB4479087D19C9B686D0A7E;20230504;04/05/2023;0.2764226690417054
PR-4119905-50FA7C2F479943D89244DF1CB6C2EE2E;20230504;04/05/2023;0.2766525427602956
PR-4119905-EB42FD4D0F994596BBED237F04E1877C;20230504;08/03/2023;0.2766568281384378
PR-4119905-3C3E38128D7D44B181573B6381B644BE;20230504;04/05/2023;0.2767012406805125
PR-4119905-301EF8D89F964DD9BF75BE3681261E80;20230504;04/05/2023;0.2772794245089796
PR-4119905-0C9727A05E8941FEB2AB059C8072F8E2;20230504;04/05/2023;0.2773170589312522
PR-4119905-AA814EB99F984B369BC0A1242FF15253;20230504;04/05/2023;0.2773802577558809
PR-4119905-D1BAA8657C21413087278DFE905A40A5;20230504;04/05/2023;0.2773916782345265
RS-4318002-E63030EE43E8403DAC78AF4DADFE8EEF;20230704;22/01/2022;0.2775488673931288
PR-4119905-FDFF8F8B9C604F918C7DFA012E40F7AE;20230504;04/05/2023;0.2776706509037808
RS-4318002-E3469EC60E2D44F9A486DA75DBB09CB5;20230727;22/01/2022;0.2776785292347426
PR-4119905-F8E7F270C5604E0F8931D5E042BDF665;20230504;04/05/2023;0.2780270119340389
RS-4318002-6A952206B0A44F64A45599649322456D;20230624;22/01/2022;0.2782093571040961
PR-4119905-39AFE8878614479ABA9B78667F41D415;20230504;04/05/2023;0.2788298157667391
PR-4119905-E93E3A05E5ED419893DBA2E2EE264756;20230504;04/05/2023;0.2789004297707845
PR-4119905-BD0FD5A8E64440E6BBA13EE926833966;20230504;08/03/2023;0.2790067520687952
PR-4119905-7031297167D842FE972F161EF1506259;20230504;22/07/2023;0.2790416416787054
PR-4119905-6E0BDBD132C04995AC9C95A83C859751;20230504;04/05/2023;0.2792310960667849
PR-4119905-8990695B27B24AACB16981E3E59BE504;20230504;17/07/2023;0.2792782548913679
PR-4119905-9E1493BC0B8542A3BB8BDBD8CC61FAE7;20230504;08/03/2023;0.2793206043073121
PR-4119905-D1351EE0866F4D128201D5A121F98980;20230504;04/05/2023;0.2793514806184602
PR-4119905-8C054CBF15E0467F892F702EC5FCEFCF;20230504;08/03/2023;0.2795538360647858
PR-4119905-9E27AAAADD534256BF4D2DBD3D227B7E;20230504;04/05/2023;0.2795853428476264
PR-4119905-CDC2B4DE5A28426AA00490C4A463EC55;20230308;08/03/2023;0.2795864913487101
PR-4119905-D9BBE718AAAC4E6E8D9985D2BA8EAF3E;20230504;04/05/2023;0.2796009870524505
PR-4119905-7EC2B9F86FE54F5288432EB617AB2738;20230308;08/03/2023;0.2796377677170448
PR-4119905-B99366BF2FEB414098D96D1F2399590C;20230308;23/08/2022;0.2798401582088901
PR-4119905-7F352F5711554B8A8CFB78EC9A49CB26;20230504;04/05/2023;0.2800283532150443
PR-4119905-B779E809D7B54989BA1D20767798F9F6;20230504;04/05/2023;0.2800504193997425
PR-4119905-D92F3BAC6EEE49948667CE653A13D8AF;20230504;08/03/2023;0.2800558369299782
PR-4119905-0163D1E5DD934DBEB986F07C17CA1298;20230504;04/05/2023;0.280185449423195
PR-4119905-7C729DE3984B4C7CA38F5754D6089276;20230504;08/03/2023;0.2802894096750053
PR-4119905-688790CC505941C0B12BCE0831F28CE9;20230504;04/05/2023;0.2805600344946911
PR-4119905-BD78E831D02E4EA49556A9AAED7A80D2;20230504;08/03/2023;0.28059840297918
PR-4119905-D7FB647D1EAA4768AC4B5CEBE24A8D8A;20230504;04/05/2023;0.2806664530761951
RS-4318002-7C91A4C4DC96469F938BB4C3AAF02EA5;20230702;22/01/2022;0.2808550680522451
PR-4119905-FEA7AEC14A7249C79F97309E2CC647D1;20230504;08/03/2023;0.2808919277805519
PR-4119905-B97701F3989642D59E3E3AD700FC1A0B;20230308;08/03/2023;0.2810435143363733
PR-4119905-9A641EA5B2CE4AE8845AA42A6D94E3C4;20230308;08/03/2023;0.2810657297033411
PR-4119905-EFD842583AF142A9AD9900B9FEF75669;20230308;08/03/2023;0.2814940212401797
PR-4119905-55F18CDCF431418281EC8CCE74D75208;20230308;08/03/2023;0.2816429913866344
PR-4119905-A7F090DF342B46298C6EB11394A9F357;20230308;08/03/2023;0.2817318435136947
PR-4119905-818CC3A97A2044DB844E13E33CC90A9B;20230504;08/03/2023;0.2818442102507312
PR-4119905-CC2B95EBBADF4D42AA14B9ACDA5EF7FD;20230504;04/05/2023;0.2819366069447109
PR-4119905-F570F30DE01B43E1BDEC4F68F68570C1;20230504;04/05/2023;0.2819512814773698
PR-4119905-809544142B244C3EB77F18E5DC6B661F;20230504;04/05/2023;0.2821135116663509
RS-4318002-E63030EE43E8403DAC78AF4DADFE8EEF;20230309;22/01/2022;0.28220788581452444
PR-4119905-6FC77D24E5164F3D9228039A62B695FD;20230504;04/05/2023;0.2823012367545307
PR-4119905-54F91C6B6C3C4A7E9EA9C55AE643C144;20230308;08/03/2023;0.2823237737471272
PR-4119905-4C99241A89F44C4EB5FFC2004CC6E519;20230504;04/05/2023;0.282425965351508
PR-4119905-1B0C2823B7C14C39A35775B9641A5035;20230504;04/05/2023;0.2827051016862825
PR-4119905-92C1242692BA4174A4406C200767C156;20230504;04/05/2023;0.2828310062185538
RS-4318002-91542917AC5942529E3E519B3FFB74F2;20230729;22/01/2022;0.2829436519469986
PR-4119905-73F04902FFE0422BAF7941EFAFA294D9;20230504;24/06/2023;0.2830930383756486
PR-4119905-AEA9CBE6BB18415DBBDFA4DD9FB17B11;20230504;24/06/2023;0.2833896952431565
PR-4119905-154EEB9464754ABB8BC31DAE19D72CEE;20230308;04/05/2023;0.2834173944655495
PR-4119905-C164675DB25F4B0192FD632ABB133D48;20230504;04/05/2023;0.2835288897877761
PR-4119905-DB5F8CF844864934AA65651FC131AFD3;20230504;04/05/2023;0.2837069727391676
PR-4119905-E3A174F8AD024B1B8BF16EFBAA3C5127;20230308;08/03/2023;0.2840059450590485
PR-4119905-9C6188166C5A42828C9B33C30348ECD1;20230504;08/03/2023;0.2841311640674671
PR-4119905-356491A3BED844ECAA453D6FEFD47B11;20230308;08/03/2023;0.2844365573086684
PR-4119905-7DF160A0AB654FC8979A0072F569E17F;20230504;04/05/2023;0.2845385805113112
PR-4119905-D9F02DC6A512405088EF5693FEFFB393;20230308;08/03/2023;0.2848599642418842
PR-4119905-375AA853661641C08B8D08CD9A49D4E1;20230504;10/01/2023;0.2850883107833896
PR-4119905-C59C797708F2478A9F895E6183C8F70E;20220122;08/03/2023;0.2851299442795294
PR-4119905-60EC4D6DD4444E6589091ABE9345EFDF;20230504;04/05/2023;0.2852424596892537
RS-4318002-A1BB90B61FEC45CAB65BF8F1278C7CD7;20230704;22/01/2022;0.2852436162824814
PR-4119905-B54A10EC39C04492AFDF5CA00AE1617A;20230308;22/01/2022;0.2853447039710774
PR-4119905-A0804C53F7134159BF7AC060E2EE7E6A;20230308;10/01/2023;0.2854440640365069
PR-4119905-04FDC5AF637A487D9F4A20CC65928C88;20230504;08/03/2023;0.2856266286777742
PR-4119905-11E5800E11B94F7BB09068C428806300;20230308;08/03/2023;0.2857057153756321
PR-4119905-7D4F552502EF450D9CF43171B8730095;20230504;08/03/2023;0.2858156153388967
PR-4119905-03C2FD04B0E24B00BD1A9343758790CB;20230504;04/05/2023;0.2859012594838937
PR-4119905-0F268E051DCE4CF3AE78FE1A4640F9B9;20230504;04/05/2023;0.2859508066846113
PR-4119905-F184751F4EEF42E4B8004DF51CE313E7;20230504;04/05/2023;0.2860261205047179
PR-4119905-B24AA65B125C4FAB867965A4FB7062F6;20230504;04/05/2023;0.2862396447501314
PR-4119905-498E611317AE4BE7876E879E60AB2C11;20230504;04/05/2023;0.2863317143787957
PR-4119905-C9DD266A01544AE3B7331107C04F7BC2;20230504;08/03/2023;0.2863757755444983
PR-4119905-3550DE274A1D4F99B9CB0B5DC68C2662;20230504;04/05/2023;0.2863838906044838
PR-4119905-9EB235E0AF20492780C7EC54C690FD76;20230504;04/05/2023;0.2867161678124009
PR-4119905-DB494825CD3647DB9FB57281E100D141;20230504;08/03/2023;0.2870207758268407
PR-4119905-BD0FD5A8E64440E6BBA13EE926833966;20230308;08/03/2023;0.2871035344272599
PR-4119905-D841781209774D61B6602D5D32371795;20230504;04/05/2023;0.28741480537493
PR-4119905-CEA2C8D177EE401AA16E7828E4FAE740;20230504;04/05/2023;0.2874783450295118
PR-4119905-87A751218FE049B2AE811266DE3F22C4;20230504;04/05/2023;0.2875211979948495
PR-4119905-5F29935D8BB8487FA91DCB6D529A157E;20230504;04/05/2023;0.2876037294920289
PR-4119905-CC8FD8F78EF64ACDA25B46EFC5A45906;20230504;04/05/2023;0.2876606490050261
PR-4119905-B26752196EFF48E4AD37AB31E59CF9C1;20230504;04/05/2023;0.2879677051738577
PR-4119905-D75A5036062A41BEA548A295C08190D7;20230504;29/07/2023;0.2880209425857659
PR-4119905-9D3B1014E8334211817007C1C3496993;20230504;04/05/2023;0.2880711379755131
PR-4119905-363C4E9A33FD40F781B131C3298A00D2;20230504;22/07/2023;0.2883178231996804
PR-4119905-6096BF26C28A4BD79283D635E3775293;20220122;04/05/2023;0.2883335357428578
PR-4119905-5A9CFEEBD07443D6917B8519AB35EE5F;20230504;04/05/2023;0.2884297886469361
PR-4119905-5DE85ABB8F254E1FA0481A75C112BCFB;20230504;09/03/2023;0.2885204365401545
PR-4119905-986A760461B146B79CBB711845BE3F0C;20230504;04/05/2023;0.2887616958870112
PR-4119905-707FB730D53A4AF39952A1C0EDA2F7A3;20230504;04/05/2023;0.2889200980756544
PR-4119905-699A35FFEB59423B847EF2EE05F09ACE;20230504;04/05/2023;0.289347420433262
PR-4119905-01B4FC0044F44B54AD1FCF56CC450CDD;20230504;04/05/2023;0.2894044371556971
PR-4119905-76F5B6F3DFB54B50B6547B5E25BAC7B4;20230308;08/03/2023;0.2895425011505434
PR-4119905-5B27E5ED578C402187E7FA5C641B1575;20230504;04/05/2023;0.2896314551464556
PR-4119905-FDA8AE54D39C4CCA97C44E036ECFF426;20230504;24/10/2022;0.2900462873112969
PR-4119905-931F4B6DCD004BF182522B907FE2DE9A;20230504;08/03/2023;0.2902556191439931
RS-4318002-E63030EE43E8403DAC78AF4DADFE8EEF;20230722;22/01/2022;0.29035250984502875
PR-4119905-56B0F3DF78B142649A2E1EBE96A1D7A9;20230504;04/05/2023;0.2905816151229703
PR-4119905-597B01E818BD4CE7936D63AEE2EFA981;20230504;04/05/2023;0.2906026357770805
RS-4318002-68193DF48D6D49A682CAF267DA9EA4A4;20230719;22/01/2022;0.29078572900397187
PR-4119905-3865F173BB6D46C4BB0B3993FC00716F;20230504;19/07/2023;0.2908269607685474
PR-4119905-8DD1ABB4723743BCBAE408C59CD2CF69;20230504;04/05/2023;0.2908919615598643
PR-4119905-6EC9E522BD014BEC8B747457CD067CE4;20230504;27/07/2023;0.291126962809361
PR-4119905-C4B283D313F1442D9EB14BB136CEAA04;20230504;08/03/2023;0.2911405397683188
RS-4318002-7C91A4C4DC96469F938BB4C3AAF02EA5;20230704;22/01/2022;0.29126971146361313
PR-4119905-250BD51226FE482884EC1C226EA595E3;20230308;08/03/2023;0.291307706543521
PR-4119905-2A556EEDD2D1465DBBDAFD5D6468BF9E;20230504;08/03/2023;0.2913120644866902
PR-4119905-0B54BC5589B6497394A5B4AE33FF4FF3;20230504;04/05/2023;0.2913311084090623
PR-4119905-8D8CA9433B6045AA9C6BAEF16633DAE4;20230504;08/03/2023;0.2913915081316073
PR-4119905-EDA9432A90924D9596CDFEFFED95F3B8;20230308;08/03/2023;0.2915043595075529
PR-4119905-2BE67B68AD344D80962F846F536EAFC5;20230504;06/02/2023;0.2915072067200218
PR-4119905-EC96F19FE84049BDAF61DB1B7CF7EB14;20230504;08/03/2023;0.2915812711748822
PR-4119905-2A1B8032ACAE4336901AC415E70997B2;20230504;08/03/2023;0.2915946931223387
PR-4119905-3C9909B9A57D42DCAF22F4941954916C;20230504;04/05/2023;0.2915988028221059
PR-4119905-EDE79B35E59A48198537BE64D701970E;20230504;04/05/2023;0.2917623148397017
RS-4318002-A1BB90B61FEC45CAB65BF8F1278C7CD7;20230629;22/01/2022;0.2919904722257917
PR-4119905-C62701D010874CFD94BCBFC64C19737F;20230504;08/03/2023;0.2920868991417618
PR-4119905-964197F6B1D64776A48076DFD5C63C65;20230504;04/05/2023;0.2921737876324946
PR-4119905-E55BA169734A4C7DAEC9D41AA1ED13E7;20230504;04/05/2023;0.2926061431631595
PR-4119905-399640D4B9294D72B92CC5B71E81AE51;20230504;04/05/2023;0.2926624022460215
PR-4119905-47DB55BDC5AA46F5A5D940719060060D;20230504;24/06/2023;0.2927272532212224
PR-4119905-9FA787EB2DA945D4A3723A173EB62A2C;20230504;08/03/2023;0.2929442882035617
PR-4119905-D0759104DB88431FBF3AB1240859D53A;20230504;04/05/2023;0.2932287348792768
PR-4119905-8F0E82D76891463E9577274FFB566CFA;20230504;04/05/2023;0.2933113136188981
PR-4119905-862496F37F4242EFAFC5302D891C3930;20230504;19/07/2023;0.2933372695309627
PR-4119905-9D920340DF1E4EDE9C51676B17981B9B;20230504;04/05/2023;0.2938527120248873
PR-4119905-F9FE0530CAAD424784A4D2BD2E264DBC;20230504;08/03/2023;0.2938777564157584
PR-4119905-325C445DE7F9412B8988E8E65CC73C51;20230308;08/03/2023;0.2941665444703488
PR-4119905-84D4F1AF7C3141A09E99C33F1AF0A39F;20230308;08/03/2023;0.2942378584307332
PR-4119905-5AFB6077B2F64542A27BE051170F296F;20230504;04/05/2023;0.2943157288318472
RS-4318002-A1BB90B61FEC45CAB65BF8F1278C7CD7;20230309;22/01/2022;0.2943931154509657
RS-4318002-91542917AC5942529E3E519B3FFB74F2;20230727;22/01/2022;0.29470843674291597
PR-4119905-80A471EF92CF439195954A8322BF8EAA;20230308;08/03/2023;0.2949717778947352
PR-4119905-24935B1D4AD74E668AFC64F1E6B79D36;20230504;27/07/2023;0.2949807263776846
PR-4119905-2B4C2484BCB24BCE951D20DA3ECD3900;20230504;04/05/2023;0.2950281310262391
PR-4119905-DE300D965F434BCFB206CBC2A2F27E53;20230308;08/03/2023;0.2950495496520009
PR-4119905-9FCA850040694A9DA333B8F5B87F71AD;20230504;04/05/2023;0.2953749621938054
PR-4119905-4317D8D81C344DC0A8C144187592CF20;20230308;08/03/2023;0.295547108095988
PR-4119905-63E690595818425E9872E9FAFFD32A10;20230308;04/05/2023;0.2956792004288224
RS-4318002-0DEF3474906B43FC9CB83CF3701AE412;20230624;22/01/2022;0.29580106749106
PR-4119905-BE3DD99E44BC4DBE85D6336512A17D16;20230504;04/05/2023;0.2959898308475566
PR-4119905-07913105E1F3485195826CBBE67A5EC6;20230504;22/01/2022;0.2960150976126918
PR-4119905-3B007E9487D1470699F1ED5909034D65;20230504;04/05/2023;0.2961840317319408
PR-4119905-ED9EA5A3403F409BBA76729C3E0DB404;20230504;08/03/2023;0.2965987918604571
PR-4119905-DB834AC474E2484790BA228C6BEA86F1;20230504;08/03/2023;0.2966527421064654
PR-4119905-BCCA2D395CCC41B883FE7E0F7F4FC0E0;20230504;19/07/2023;0.2966998820638084
PR-4119905-22409A48BB5A4F5BA2E1E882BEFE550E;20230504;04/05/2023;0.2967263695423718
PR-4119905-313B7192FD1D49DB974143F8029E5B60;20230308;04/05/2023;0.29703444055004
PR-4119905-80B1C341795D4804BFF12155AEA97CBD;20230504;04/05/2023;0.2972053962819231
PR-4119905-9A931BDA13054CEFB7C08D4468B14FFA;20230504;04/05/2023;0.2974642114803118
RS-4318002-6A952206B0A44F64A45599649322456D;20230217;22/01/2022;0.2974754348791344
PR-4119905-85C980A6491246B4AC4490BC3D4E7E38;20230504;04/05/2023;0.2979188398130226
PR-4119905-5C67074C06894642BA0DC8308B08B12A;20230504;22/01/2022;0.2982501798973618
PR-4119905-5C7CB605A2E14C8A8DC7310D93220ED2;20230504;04/05/2023;0.2984090866166964
PR-4119905-4DAB74B803FD45E1B2B66E53802F78AC;20230308;08/03/2023;0.2984430926810472
PR-4119905-970044E69B044627992E65D0345BC44D;20230504;04/05/2023;0.2984572875423748
RS-4318002-E63030EE43E8403DAC78AF4DADFE8EEF;20230719;22/01/2022;0.29867256057216957
PR-4119905-D6B829C8C3804175819C5BA44527D4DB;20230308;08/03/2023;0.2987074125185205
PR-4119905-9B8DD827BD114FCE903ECC933FE79CDC;20230504;18/08/2022;0.298746062235609
PR-4119905-6CD5608823B242CF9C85F93310E30C2A;20230504;08/03/2023;0.2987903065321259
RS-4318002-054E695A93BB441DB0AE79058E4DF896;20230311;22/01/2022;0.2989045601413446
PR-4119905-803D0B08F2024DA584B7733C4E5CB40F;20230504;04/05/2023;0.2989050445112797
PR-4119905-4FA222B4999C468485E0FF8C96932566;20230308;08/03/2023;0.2993463112924556
PR-4119905-E59F0C53DCDD40E586E266CD8CF5A66C;20230504;27/07/2023;0.2993639809981376
RS-4318002-79B3EF8D9D0A4380861F0C9908E4A276;20230629;22/01/2022;0.29944885520606024
PR-4119905-A5D62DFBE8794B0C84A633FA5D925A4B;20230504;04/05/2023;0.2995150077491708
PR-4119905-6016CBECBD1B4B478FD6AF5FB1FAA1DC;20230504;04/05/2023;0.2995724843441571
PR-4119905-DD41CB06955942D58ED47468F9BD5C6B;20230308;08/03/2023;0.2996865463663836
PR-4119905-84795E6C9B6A4990BFE35CDB7D81E727;20230308;08/03/2023;0.2997951850668601
RS-4318002-E63030EE43E8403DAC78AF4DADFE8EEF;20230217;22/01/2022;0.29980729154506053
PR-4119905-D8F568D2E2E74A7E9E8458EB1118418D;20230504;04/05/2023;0.3001175563919158
PR-4119905-603A4A1A0FB64D34A5A4FBF406D925FE;20230504;04/05/2023;0.3001379607719293
PR-4119905-C4BFB886EEFB472E9D8A2237C0E29602;20230504;17/07/2023;0.3002124415330936
PR-4119905-2CBBED88A87940838D719693BEAEE4BA;20230308;04/05/2023;0.3002156709406668
PR-4119905-721B85AD3FCE466EAFCCA0BD8BEAC907;20230504;29/07/2023;0.3002638482924894
PR-4119905-805E80515DA1467E8C5DCD055D0A2B5C;20230504;08/03/2023;0.3002851019929519
PR-4119905-5BD239A12BFB4B2D8BFEF7F19909F5F2;20230504;04/05/2023;0.3003856395143358
PR-4119905-E065D161076E48C1AF192E5293907766;20230504;08/03/2023;0.3007395419921988
PR-4119905-1E19FBA000824A379434E403F9CA1D88;20230504;04/05/2023;0.300874143429688
PR-4119905-6FC4B88856104A66904C275597CA51DA;20230504;04/05/2023;0.3010653290791916
PR-4119905-0FABA4F4C4984E7B8197CE677126F16F;20230504;04/05/2023;0.3011011836399532
PR-4119905-70A2EA6E1E614095BF7D7B77370EED70;20230504;04/05/2023;0.3012422805736042
PR-4119905-FA08F57612CB4044AFE4092BD70CCA89;20230504;08/03/2023;0.3013286964329522
PR-4119905-390881D736444938A92A2A469B280A49;20230504;04/05/2023;0.3019223377883151
PR-4119905-91471D3DF20B4379B825DFFC552AF137;20230504;04/05/2023;0.3019593564235562
PR-4119905-835E56C67DE24E1CB988DC4B501AFE47;20230504;04/05/2023;0.3020232676437843
PR-4119905-99BB5F6ED2E049AFBBFD2D7CAC05213C;20230504;08/03/2023;0.302114572934343
PR-4119905-7917306148FA4400878DAACDCF62A7FA;20230504;04/05/2023;0.3021640427561633
PR-4119905-8FA9C7443E014F659923DAC3EE07BF22;20230504;08/03/2023;0.3021847116051451
PR-4119905-9B8C1DEA5E8041CC8600F960ED47FA1A;20230308;08/03/2023;0.3023842134385894
PR-4119905-994341F3E9FC4B20B26A18BEDD1E1FDE;20230308;08/03/2023;0.3025114223548906
RS-4318002-0DEF3474906B43FC9CB83CF3701AE412;20230704;22/01/2022;0.30259737160203437
PR-4119905-1239FC627F42461DB04662A62D36DABC;20230504;04/05/2023;0.3027081678983689
PR-4119905-D6B829C8C3804175819C5BA44527D4DB;20230504;04/05/2023;0.3028029896935517
PR-4119905-154EEB9464754ABB8BC31DAE19D72CEE;20230504;04/05/2023;0.3029236098051955
PR-4119905-E72E7F89E2B84DC989D953590997057F;20230308;08/03/2023;0.3029825390682502
PR-4119905-F62E5B5FBEE7440DAFDB4FF7833757F1;20230504;04/05/2023;0.3029899216693114
PR-4119905-39874771DF034BBABCD2417D67E699F3;20230504;04/05/2023;0.3030746423244943
PR-4119905-386A383163DD4F17B0DBCA8AECF1BC1E;20230504;04/05/2023;0.3030937969889307
PR-4119905-3EA7E17816244A3E8BAFBFE8EA4FCE53;20230504;08/03/2023;0.3031176032594382
PR-4119905-A8F6576D3E0B4DFDAC4266C020921C58;20230618;19/07/2023;0.303275004737906
PR-4119905-4968B9D152674C1EB520F4464DBBEDF7;20230504;08/03/2023;0.3033806955056191
PR-4119905-F1C5A50394FC4739A6C7F6FA33E29E1A;20230308;08/03/2023;0.3034613802696699
PR-4119905-1C0E5807E66F49D388C7B31CC89E203D;20230504;17/02/2023;0.3036378461284009
PR-4119905-10EC0E43494B41D58240763D3C4CF75E;20230504;04/05/2023;0.3039044284974474
PR-4119905-ABDA16F141E443F8989F96C6BCC0312D;20230504;04/05/2023;0.3039159500174426
PR-4119905-6F5EC4F52EA44B5F95DFF2961638BBCF;20230504;04/05/2023;0.303928401353002
PR-4119905-5936C1752DF34FD7AAE703D4B256868D;20230504;04/05/2023;0.3040489779769565
RS-4318002-0DEF3474906B43FC9CB83CF3701AE412;20230702;22/01/2022;0.3040507870820292
PR-4119905-BE192D8B5AD94D50AF492026CDB19D9E;20230504;04/05/2023;0.3040675174663621
PR-4119905-CD07D1E994C646629E1305DA53C59A60;20230308;08/03/2023;0.3040860932483298
PR-4119905-C3B114CB594D4ED7BD6A7E32711C9385;20230308;08/03/2023;0.3042891787281341
PR-4119905-B58A5D2F61BA4E5EBBCABD2289ADF4E7;20230308;22/01/2022;0.3043424511471445
PR-4119905-AE77CE469E644163B6FEBF4C3E422D41;20230504;04/05/2023;0.3044396642700225
RS-4318002-01E606EDB47A49BD8EEA2ACADE463ABF;20211007;02/07/2023;0.3046240735338483
PR-4119905-63798A153C044DC287942ADF2EE39501;20230504;04/05/2023;0.3047083878715761
PR-4119905-5AB2881FD88842919A69280A73C9585B;20230504;04/05/2023;0.3051069743322395
PR-4119905-B0BF2AB068444B4F811F2C5A5D89DCE3;20230504;04/05/2023;0.3051444947764204
PR-4119905-EEF537F0D8684D50A8C5804AD109FE21;20230504;04/05/2023;0.3053957181267699
PR-4119905-D0DCC1D8753449958DCC81562C396E32;20230504;08/03/2023;0.3056096643752776
PR-4119905-9A9D662CC07E4B82845B4934C32FF529;20230504;22/01/2022;0.3058078570574773
PR-4119905-80D955B8F423448E86AAAB24DE468480;20230504;04/05/2023;0.3059259843174147
PR-4119905-941BBA739AB34F5CA2AC9EE55B217F98;20230504;04/05/2023;0.3059450146446397
RS-4318002-458A5A84EAAC43259F010B8085A92676;20211007;22/01/2022;0.30646432018814723
PR-4119905-9D1A76CB22D242C8A6509DA56A2B7638;20230504;04/05/2023;0.3064679728597497
PR-4119905-0D1F00BA59D24C3A8DA7F19D340A5263;20230504;04/05/2023;0.3067091861003713
PR-4119905-85949B3F57D948E38C0B600DE74228DD;20230504;04/05/2023;0.3067645497044488
PR-4119905-E71E9E60797E4CA095BF99436AD8C236;20230308;08/03/2023;0.3068387678585129
PR-4119905-E9B16A8352DD41DFBA06A339CE5E810B;20230504;04/05/2023;0.3068964457333632
PR-4119905-3C51B051F1C34EAEB2DAD41082BEB9C0;20230504;04/05/2023;0.3069591579697487
PR-4119905-7BC04B6D7F3B4AFA95F31F723E88124D;20230504;08/03/2023;0.3070531885807846
PR-4119905-5EC73EA0E722490B9D7CE593522792E5;20230308;08/03/2023;0.3072295719367068
PR-4119905-D7D214CA0E4E41C696B30F1F84EB6541;20230308;08/03/2023;0.3074687668927618
PR-4119905-885E5E44BE3B462A8A2C8A07F54FE558;20230504;04/05/2023;0.3075974537507211
PR-4119905-AB4AF97EE5D6423A84F6A2CA8DEE8208;20230308;08/03/2023;0.3076151267445093
PR-4119905-2FF4066EDE714FA8A9AE57BA894B3A49;20230504;04/05/2023;0.3076237915932666
PR-4119905-645C72A6EEF74D88B8111A361BB3ED71;20230504;08/03/2023;0.3077756855126017
PR-4119905-5C792D19365F4C77A7A3503B53E48610;20230308;08/03/2023;0.3078181017057251
RS-4318002-7C91A4C4DC96469F938BB4C3AAF02EA5;20230722;22/01/2022;0.3078823294354557
PR-4119905-057C7726DF0548D99F42C09858E1D37C;20230504;04/05/2023;0.3080113856443397
PR-4119905-9D78D587AECF45F59EA1EB83986D2A17;20230308;17/02/2023;0.3081653721844722
PR-4119905-8C918D4E33224546A5031DD315413519;20230308;08/03/2023;0.3086017017049696
PR-4119905-22DE21FD344244DFBA47D100F50ADF20;20230308;04/05/2023;0.308813942012714
PR-4119905-93FA548AE82A4403B7FEF7B7D08860DC;20230308;08/03/2023;0.3088847275636308
PR-4119905-BCB651AA849E46BC8ABC369E1E346AA8;20230504;08/03/2023;0.3088993999562374
PR-4119905-8FB84065066148D0B7E632B02556F418;20230504;24/06/2023;0.308914514771045
PR-4119905-F7CBB793DE2F4E41976EE73820A21DDB;20230504;04/05/2023;0.3089152604920478
PR-4119905-5004EE46FC0742E6A6B07A1428749595;20230308;08/03/2023;0.3089736608071568
PR-4119905-70AC81475C084CAFABBF2438E06AA37D;20230308;08/03/2023;0.3091115747892519
PR-4119905-3BB3E186EF0F44228F59FD69476C7082;20230504;04/05/2023;0.3092080011241263
PR-4119905-BDE402E120004716A6B1E555948550DE;20230504;22/01/2022;0.309266940452377
PR-4119905-AE8EC47CEB044030B744458885669A25;20230308;08/03/2023;0.3094796758339856
PR-4119905-879A0F1FC062453284E59604D2C5E09E;20230504;04/05/2023;0.3095057210439413
RS-4318002-624AFA1216734F21B509CA984BF18CBD;20230722;22/01/2022;0.30956982459636384
PR-4119905-1EB485278A5643589F83D161E13B6C65;20230504;04/05/2023;0.3097069231383208
PR-4119905-738BC4A1EAE9449CA3EB0AC6D488CAEB;20230504;04/05/2023;0.3097582569919326
